"","user","user_url","rating_num","review_num","pos_dist","mixed_dist","neg_dist","avg_score"
"10619","Tacobacon","https://www.metacritic.com/user/Tacobacon",1,1,0,0,1,"0.0"
"10620","Mack-the-Knife","https://www.metacritic.com/user/Mack-the-Knife",1,1,0,0,1,"0.0"
"10621","bl1ndvision","https://www.metacritic.com/user/bl1ndvision",7,1,0,0,1,"6.3"
"10622","Moonrul","https://www.metacritic.com/user/Moonrul",1,1,0,0,1,"0.0"
"10623","Lex116","https://www.metacritic.com/user/Lex116",1,1,0,0,1,"0.0"
"10624","Obadahmelhem","https://www.metacritic.com/user/Obadahmelhem",1,1,0,0,1,"0.0"
"10625","neilyousuck","https://www.metacritic.com/user/neilyousuck",1,1,0,0,1,"0.0"
"10626","Wrigleyville23","https://www.metacritic.com/user/Wrigleyville23",1,1,0,0,1,"0.0"
"10627","WildBadjin","https://www.metacritic.com/user/WildBadjin",1,1,0,1,0,"0.0"
"10628","Jactrax","https://www.metacritic.com/user/Jactrax",1,1,0,0,1,"0.0"
"10629","dandoom1995","https://www.metacritic.com/user/dandoom1995",3,1,0,0,1,"0.0"
"10630","Alexthunder89","https://www.metacritic.com/user/Alexthunder89",1,1,0,0,1,"0.0"
"10631","0x0x0yu","https://www.metacritic.com/user/0x0x0yu",1,1,0,0,1,"0.0"
"10632","Sh0danV3","https://www.metacritic.com/user/Sh0danV3",6,4,1,0,2,"4.4"
"10633","Jezi","https://www.metacritic.com/user/Jezi",1,1,0,0,1,"0.0"
"10634","Shimarow","https://www.metacritic.com/user/Shimarow",1,1,0,0,1,"0.0"
"10635","JoEfc","https://www.metacritic.com/user/JoEfc",1,1,0,0,1,"0.0"
"10636","DB800","https://www.metacritic.com/user/DB800",1,1,0,0,1,"0.0"
"10637","ladsan","https://www.metacritic.com/user/ladsan",1,1,0,0,1,"0.0"
"10638","NomadicPursuit","https://www.metacritic.com/user/NomadicPursuit",1,1,0,0,1,"0.0"
"10639","Alienwar","https://www.metacritic.com/user/Alienwar",1,1,0,0,1,"0.0"
"10640","Holae7ejdv","https://www.metacritic.com/user/Holae7ejdv",1,1,0,0,1,"0.0"
"10641","mizhaer","https://www.metacritic.com/user/mizhaer",116,7,3,0,1,"7.0"
"10642","iibasell_xDD","https://www.metacritic.com/user/iibasell_xDD",1,1,0,0,1,"0.0"
"10643","Kornkid22","https://www.metacritic.com/user/Kornkid22",1,1,0,0,1,"0.0"
"10644","Zephyr711","https://www.metacritic.com/user/Zephyr711",7,1,0,0,1,"0.0"
"10645","Wathorexxx777","https://www.metacritic.com/user/Wathorexxx777",1,1,0,0,1,"0.0"
"10646","ant0398","https://www.metacritic.com/user/ant0398",1,1,0,0,1,"0.0"
"10647","Khaledomia","https://www.metacritic.com/user/Khaledomia",1,1,0,0,1,"0.0"
"10648","Shavan88","https://www.metacritic.com/user/Shavan88",1,1,0,0,1,"0.0"
"10649","Casual13","https://www.metacritic.com/user/Casual13",1,1,0,0,1,"0.0"
"10650","Freylis","https://www.metacritic.com/user/Freylis",1,1,0,0,1,"0.0"
"10651","Ndl","https://www.metacritic.com/user/Ndl",1,1,0,0,1,"0.0"
"10652","lolorik","https://www.metacritic.com/user/lolorik",59,4,1,0,3,"8.0"
"10653","Gatitokats","https://www.metacritic.com/user/Gatitokats",1,1,0,0,1,"0.0"
"10654","Bendrex","https://www.metacritic.com/user/Bendrex",1,1,0,0,1,"0.0"
"10655","SJWPanderer","https://www.metacritic.com/user/SJWPanderer",1,1,0,0,1,"0.0"
"10656","Derric2k","https://www.metacritic.com/user/Derric2k",1,1,0,0,1,"0.0"
"10657","neb519","https://www.metacritic.com/user/neb519",1,1,0,0,1,"0.0"
"10658","KHC","https://www.metacritic.com/user/KHC",1,1,0,0,1,"0.0"
"10659","hellotheree","https://www.metacritic.com/user/hellotheree",1,1,0,0,1,"0.0"
"10660","Ryanolders","https://www.metacritic.com/user/Ryanolders",1,1,0,0,1,"0.0"
"10661","Leakedt","https://www.metacritic.com/user/Leakedt",1,1,0,0,1,"0.0"
"10662","Armandoayon","https://www.metacritic.com/user/Armandoayon",1,1,0,0,1,"0.0"
"10663","Enzomoss","https://www.metacritic.com/user/Enzomoss",4,4,2,0,2,"5.5"
"10664","DawnKitty","https://www.metacritic.com/user/DawnKitty",1,1,0,0,1,"0.0"
"10665","Martin98","https://www.metacritic.com/user/Martin98",1,1,0,0,1,"0.0"
"10666","Spont","https://www.metacritic.com/user/Spont",1,1,0,0,1,"0.0"
"10667","FolkTheo","https://www.metacritic.com/user/FolkTheo",1,1,0,0,1,"0.0"
"10668","joaodob4","https://www.metacritic.com/user/joaodob4",1,1,0,0,1,"0.0"
"10669","Santos05","https://www.metacritic.com/user/Santos05",1,1,0,0,1,"0.0"
"10670","RoKaTasCoIkI","https://www.metacritic.com/user/RoKaTasCoIkI",1,1,0,0,1,"0.0"
"10671","K2D","https://www.metacritic.com/user/K2D",4,3,0,0,3,"4.0"
"10672","rikisjoakin","https://www.metacritic.com/user/rikisjoakin",1,1,0,0,1,"0.0"
"10673","Latexcatdaddy","https://www.metacritic.com/user/Latexcatdaddy",1,1,0,0,1,"0.0"
"10674","Cman3","https://www.metacritic.com/user/Cman3",1,1,0,0,1,"0.0"
"10675","Prostate","https://www.metacritic.com/user/Prostate",1,1,0,0,1,"0.0"
"10676","ClaudioDragon","https://www.metacritic.com/user/ClaudioDragon",2,2,1,0,1,"0.0"
"10677","Raun","https://www.metacritic.com/user/Raun",1,1,0,0,1,"0.0"
"10698","Yamamushi","https://www.metacritic.com/user/Yamamushi",1,1,0,0,1,"0.0"
"10735","ParkSeongHun","https://www.metacritic.com/user/ParkSeongHun",1,1,0,0,1,"0.0"
"10748","Truthvomit","https://www.metacritic.com/user/Truthvomit",2,1,0,0,1,"0.0"
"10752","DieselTiger","https://www.metacritic.com/user/DieselTiger",12,8,1,0,7,"2.0"
"10754","Meshal_Topside","https://www.metacritic.com/user/Meshal_Topside",1,1,0,0,1,"0.0"
"10767","Vancool125","https://www.metacritic.com/user/Vancool125",1,1,0,0,1,"0.0"
"10768","Shotya","https://www.metacritic.com/user/Shotya",1,1,0,0,1,"0.0"
"10769","kira7x","https://www.metacritic.com/user/kira7x",4,4,0,0,3,"0.0"
"10770","sotchi","https://www.metacritic.com/user/sotchi",8,8,0,0,8,"0.1"
"10771","ILoveMyWifesKid","https://www.metacritic.com/user/ILoveMyWifesKid",1,1,0,0,1,"0.0"
"10772","iamSpidyPerez","https://www.metacritic.com/user/iamSpidyPerez",1,1,0,0,1,"0.0"
"10773","Kalaharidemon","https://www.metacritic.com/user/Kalaharidemon",9,7,1,0,2,"0.0"
"10774","DuduRock","https://www.metacritic.com/user/DuduRock",1,1,0,0,1,"0.0"
"10775","Figaro79","https://www.metacritic.com/user/Figaro79",116,42,7,2,30,"4.3"
"10776","jflyin123","https://www.metacritic.com/user/jflyin123",26,3,0,2,1,"7.1"
"10777","RochaMasters","https://www.metacritic.com/user/RochaMasters",11,11,9,0,2,"8.2"
"10778","ScottPilgrim","https://www.metacritic.com/user/ScottPilgrim",5,5,4,1,0,"9.0"
"10779","GokuSama","https://www.metacritic.com/user/GokuSama",1,1,0,0,1,"0.0"
"10780","lastofussucks19","https://www.metacritic.com/user/lastofussucks19",1,1,0,0,1,"0.0"
"10781","Leodzasa","https://www.metacritic.com/user/Leodzasa",3,3,1,0,2,"0.0"
"10782","Wonder4848","https://www.metacritic.com/user/Wonder4848",2,1,0,0,1,"0.0"
"10783","Slithytove","https://www.metacritic.com/user/Slithytove",1,1,0,0,1,"0.0"
"10784","IdiotVessel","https://www.metacritic.com/user/IdiotVessel",2,2,0,1,1,"0.0"
"10785","abod99x","https://www.metacritic.com/user/abod99x",1,1,0,0,1,"0.0"
"10786","Kbard","https://www.metacritic.com/user/Kbard",1,1,0,0,1,"0.0"
"10787","lilstank","https://www.metacritic.com/user/lilstank",1,1,0,0,1,"0.0"
"10788","Gurgenf","https://www.metacritic.com/user/Gurgenf",1,1,0,0,1,"0.0"
"10789","WellokbutNo","https://www.metacritic.com/user/WellokbutNo",1,1,0,0,1,"0.0"
"10790","Caleb647","https://www.metacritic.com/user/Caleb647",4,1,0,0,1,"7.5"
"10791","NakedFaerie","https://www.metacritic.com/user/NakedFaerie",12,10,0,1,9,"1.3"
"10792","Samken","https://www.metacritic.com/user/Samken",1,1,0,0,1,"0.0"
"10793","GENUXX","https://www.metacritic.com/user/GENUXX",1,1,0,0,1,"0.0"
"10794","Arturoq","https://www.metacritic.com/user/Arturoq",1,1,0,0,1,"0.0"
"10795","Miguelpro21","https://www.metacritic.com/user/Miguelpro21",1,1,0,0,1,"0.0"
"10796","Electi","https://www.metacritic.com/user/Electi",1,1,0,0,1,"0.0"
"10797","Zyncon","https://www.metacritic.com/user/Zyncon",1,1,0,0,1,"0.0"
"10798","Blacknightjr","https://www.metacritic.com/user/Blacknightjr",1,1,0,0,1,"0.0"
"10799","kurt1356","https://www.metacritic.com/user/kurt1356",1,1,0,0,1,"0.0"
"10800","cruelcritic","https://www.metacritic.com/user/cruelcritic",1,1,0,0,1,"0.0"
"10801","Zexion","https://www.metacritic.com/user/Zexion",1,1,0,0,1,"0.0"
"10802","Astras85","https://www.metacritic.com/user/Astras85",2,1,0,0,1,"0.0"
"10803","Menma-iwnl-","https://www.metacritic.com/user/Menma-iwnl-",1,1,0,0,1,"0.0"
"10804","RAAM63","https://www.metacritic.com/user/RAAM63",1,1,0,0,1,"0.0"
"10805","Webert","https://www.metacritic.com/user/Webert",1,1,0,0,1,"0.0"
"10806","JamesCastro","https://www.metacritic.com/user/JamesCastro",1,1,0,0,1,"0.0"
"10807","446183299","https://www.metacritic.com/user/446183299",1,1,0,0,1,"0.0"
"10808","Sultan10","https://www.metacritic.com/user/Sultan10",1,1,0,0,1,"0.0"
"10809","Lapele","https://www.metacritic.com/user/Lapele",1,1,0,0,1,"0.0"
"10810","Guto76","https://www.metacritic.com/user/Guto76",3,3,1,0,2,"0.0"
"10811","MAKAIT","https://www.metacritic.com/user/MAKAIT",1,1,0,0,1,"0.0"
"10812","AccessMedia","https://www.metacritic.com/user/AccessMedia",1,1,0,0,1,"0.0"
"10813","Tactful","https://www.metacritic.com/user/Tactful",2,1,0,0,1,"0.0"
"10814","VxReapzxV","https://www.metacritic.com/user/VxReapzxV",1,1,0,0,1,"0.0"
"10815","Voat_Goat","https://www.metacritic.com/user/Voat_Goat",1,1,0,0,1,"0.0"
"10816","PSXboxer","https://www.metacritic.com/user/PSXboxer",3,3,2,0,1,"0.0"
"10817","Derpasaurus19","https://www.metacritic.com/user/Derpasaurus19",1,1,0,0,1,"0.0"
"10818","Rumplestiltkin","https://www.metacritic.com/user/Rumplestiltkin",1,1,0,0,1,"0.0"
"10819","Marko2509","https://www.metacritic.com/user/Marko2509",1,1,0,0,1,"0.0"
"10820","klu0926","https://www.metacritic.com/user/klu0926",3,3,1,1,1,"0.0"
"10821","Millos","https://www.metacritic.com/user/Millos",1,1,0,0,1,"0.0"
"10822","holdover223","https://www.metacritic.com/user/holdover223",1,1,0,0,1,"0.0"
"10823","Andrenox","https://www.metacritic.com/user/Andrenox",1,1,0,0,1,"0.0"
"10824","NostromoBurger","https://www.metacritic.com/user/NostromoBurger",1,1,0,0,1,"0.0"
"10825","ItzFeli04","https://www.metacritic.com/user/ItzFeli04",1,1,0,0,1,"0.0"
"10826","Darco15","https://www.metacritic.com/user/Darco15",1,1,0,0,1,"0.0"
"10827","Doni5692","https://www.metacritic.com/user/Doni5692",1,1,0,0,1,"0.0"
"10828","ksk1987","https://www.metacritic.com/user/ksk1987",1,1,0,0,1,"0.0"
"10829","renatoneto","https://www.metacritic.com/user/renatoneto",1,1,0,0,1,"0.0"
"10830","azhim13","https://www.metacritic.com/user/azhim13",1,1,0,0,1,"0.0"
"10831","Kurumi117","https://www.metacritic.com/user/Kurumi117",1,1,0,0,1,"0.0"
"10832","Takoboy68plus1","https://www.metacritic.com/user/Takoboy68plus1",1,1,0,0,1,"0.0"
"10833","CynicalHobo","https://www.metacritic.com/user/CynicalHobo",1,1,0,0,1,"0.0"
"10834","xKaiay","https://www.metacritic.com/user/xKaiay",1,1,0,0,1,"0.0"
"10835","LucasCLAYMORE","https://www.metacritic.com/user/LucasCLAYMORE",1,1,0,0,1,"0.0"
"10836","bbihah","https://www.metacritic.com/user/bbihah",1,1,0,0,1,"0.0"
"10837","Rotary","https://www.metacritic.com/user/Rotary",1,1,0,0,1,"0.0"
"10838","Leon555","https://www.metacritic.com/user/Leon555",1,1,0,0,1,"0.0"
"10839","Greendeer23","https://www.metacritic.com/user/Greendeer23",8,8,8,0,0,"10"
"10840","MoPickens423","https://www.metacritic.com/user/MoPickens423",1,1,0,0,1,"0.0"
"10841","supernoodle","https://www.metacritic.com/user/supernoodle",2,2,0,0,2,"0.0"
"10842","Tokonut","https://www.metacritic.com/user/Tokonut",1,1,0,0,1,"0.0"
"10843","Dark2525","https://www.metacritic.com/user/Dark2525",1,1,0,0,1,"0.0"
"10844","Vexusking","https://www.metacritic.com/user/Vexusking",1,1,0,0,1,"0.0"
"10845","PerfectMuscle","https://www.metacritic.com/user/PerfectMuscle",1,1,0,0,1,"0.0"
"10846","m_ONEILL007","https://www.metacritic.com/user/m_ONEILL007",1,1,0,0,1,"0.0"
"10847","AnyA12","https://www.metacritic.com/user/AnyA12",1,1,0,0,1,"0.0"
"10848","Kennylee22","https://www.metacritic.com/user/Kennylee22",1,1,0,0,1,"0.0"
"10849","Victueno","https://www.metacritic.com/user/Victueno",1,1,0,0,1,"0.0"
"10850","Animeks","https://www.metacritic.com/user/Animeks",10,6,1,0,5,"3.3"
"10851","TANKILLER","https://www.metacritic.com/user/TANKILLER",1,1,0,0,1,"0.0"
"10852","Zjuzzz","https://www.metacritic.com/user/Zjuzzz",1,1,0,0,1,"0.0"
"10853","JamesKane","https://www.metacritic.com/user/JamesKane",1,1,0,0,1,"0.0"
"10854","Jamiejks","https://www.metacritic.com/user/Jamiejks",1,1,0,0,1,"0.0"
"10855","BossHugo","https://www.metacritic.com/user/BossHugo",1,1,0,0,1,"0.0"
"10856","EllyeLuna","https://www.metacritic.com/user/EllyeLuna",1,1,0,0,1,"0.0"
"10857","SuiZideKing","https://www.metacritic.com/user/SuiZideKing",8,8,5,1,2,"7.4"
"10858","starriblev","https://www.metacritic.com/user/starriblev",1,1,0,0,1,"0.0"
"10859","Onlymadeaccounf","https://www.metacritic.com/user/Onlymadeaccounf",1,1,0,0,1,"0.0"
"10860","Thedopelion","https://www.metacritic.com/user/Thedopelion",1,1,0,0,1,"0.0"
"10861","Senba88","https://www.metacritic.com/user/Senba88",1,1,0,0,1,"0.0"
"10862","Cornelius01","https://www.metacritic.com/user/Cornelius01",3,3,1,0,2,"0.0"
"10863","GassedUpp","https://www.metacritic.com/user/GassedUpp",1,1,0,0,1,"0.0"
"10864","CommunistSlayer","https://www.metacritic.com/user/CommunistSlayer",1,1,0,0,1,"0.0"
"10865","shahinsh","https://www.metacritic.com/user/shahinsh",1,1,0,0,1,"0.0"
"10866","daliwang1996","https://www.metacritic.com/user/daliwang1996",1,1,0,1,0,"0.0"
"10867","Sleevedagger","https://www.metacritic.com/user/Sleevedagger",2,2,1,0,1,"0.0"
"10868","BruddaOsas","https://www.metacritic.com/user/BruddaOsas",1,1,0,0,1,"0.0"
"10869","Plkyz","https://www.metacritic.com/user/Plkyz",1,1,0,0,1,"0.0"
"10870","Ghdrtt9578y","https://www.metacritic.com/user/Ghdrtt9578y",1,1,0,0,1,"0.0"
"10871","UntitledUser","https://www.metacritic.com/user/UntitledUser",1,1,0,0,1,"0.0"
"10872","Verpojk","https://www.metacritic.com/user/Verpojk",1,1,0,0,1,"0.0"
"10873","DeusExCritica","https://www.metacritic.com/user/DeusExCritica",4,4,2,0,0,"0.0"
"10874","Lastofus2sucks1","https://www.metacritic.com/user/Lastofus2sucks1",1,1,0,0,1,"0.0"
"10875","BoxHootenanny","https://www.metacritic.com/user/BoxHootenanny",1,1,0,0,1,"0.0"
"10876","GabrielN","https://www.metacritic.com/user/GabrielN",1,1,0,0,1,"0.0"
"10877","Arieladox","https://www.metacritic.com/user/Arieladox",1,1,0,0,1,"0.0"
"10878","Abody_king02","https://www.metacritic.com/user/Abody_king02",1,1,0,0,1,"0.0"
"10879","Matibravo6","https://www.metacritic.com/user/Matibravo6",1,1,0,1,0,"0.0"
"10880","ThaDooDoo","https://www.metacritic.com/user/ThaDooDoo",1,1,0,0,1,"0.0"
"10881","white841230","https://www.metacritic.com/user/white841230",1,1,0,0,1,"0.0"
"10882","fuccblizzard","https://www.metacritic.com/user/fuccblizzard",2,1,0,0,1,"0.0"
"10883","nonstopyawn12","https://www.metacritic.com/user/nonstopyawn12",1,1,0,0,1,"0.0"
"10884","OptimusPine298","https://www.metacritic.com/user/OptimusPine298",1,1,0,0,1,"0.0"
"10885","Brainlegs","https://www.metacritic.com/user/Brainlegs",1,1,0,1,0,"0.0"
"10886","v_for_vincent","https://www.metacritic.com/user/v_for_vincent",1,1,0,0,1,"0.0"
"10887","Xwing","https://www.metacritic.com/user/Xwing",1,1,0,0,1,"0.0"
"10888","TonyTheSonyPony","https://www.metacritic.com/user/TonyTheSonyPony",4,4,1,0,3,"2.3"
"10889","LilacInn","https://www.metacritic.com/user/LilacInn",1,1,0,0,1,"0.0"
"10890","BruhMoment167","https://www.metacritic.com/user/BruhMoment167",2,2,1,0,1,"0.0"
"10891","Artgovvv","https://www.metacritic.com/user/Artgovvv",1,1,0,0,1,"0.0"
"10892","areda2468","https://www.metacritic.com/user/areda2468",1,1,0,0,1,"0.0"
"10893","Jamesphillips82","https://www.metacritic.com/user/Jamesphillips82",2,2,0,0,2,"0.0"
"10894","NeilCuckmann","https://www.metacritic.com/user/NeilCuckmann",2,1,0,0,1,"0.0"
"10895","Yacxswager","https://www.metacritic.com/user/Yacxswager",1,1,0,0,1,"0.0"
"10896","Lennonkk","https://www.metacritic.com/user/Lennonkk",1,1,0,0,1,"0.0"
"10897","lockslos","https://www.metacritic.com/user/lockslos",1,1,0,0,1,"0.0"
"10898","KauanDias","https://www.metacritic.com/user/KauanDias",1,1,0,0,1,"0.0"
"10899","JelloInTheWind","https://www.metacritic.com/user/JelloInTheWind",1,1,0,0,1,"0.0"
"10900","andreyca71","https://www.metacritic.com/user/andreyca71",1,1,0,0,0,"0.0"
"10901","juvenal","https://www.metacritic.com/user/juvenal",1,1,0,0,1,"0.0"
"10902","iMouaad","https://www.metacritic.com/user/iMouaad",1,1,0,0,1,"0.0"
"10903","Kunjuz2003","https://www.metacritic.com/user/Kunjuz2003",1,1,0,0,1,"0.0"
"10904","100002","https://www.metacritic.com/user/100002",1,1,0,0,1,"0.0"
"10905","AR-1","https://www.metacritic.com/user/AR-1",1,1,0,0,1,"0.0"
"10906","Declan1802","https://www.metacritic.com/user/Declan1802",4,3,1,0,0,"0.0"
"10907","Hezikyrone","https://www.metacritic.com/user/Hezikyrone",1,1,0,0,1,"0.0"
"10908","GrumpyGizmo1","https://www.metacritic.com/user/GrumpyGizmo1",1,1,0,0,1,"0.0"
"10909","Manel94","https://www.metacritic.com/user/Manel94",1,1,0,0,1,"0.0"
"10910","22schrosa","https://www.metacritic.com/user/22schrosa",3,2,2,0,0,"0.0"
"10911","cooev769","https://www.metacritic.com/user/cooev769",1,1,0,0,1,"0.0"
"10912","Ney_Mamute","https://www.metacritic.com/user/Ney_Mamute",1,1,0,0,1,"0.0"
"10913","Phonics","https://www.metacritic.com/user/Phonics",1,1,0,0,1,"0.0"
"10914","Anti_LebianOfUS","https://www.metacritic.com/user/Anti_LebianOfUS",8,8,7,0,1,"8.9"
"10915","ZZBEAR","https://www.metacritic.com/user/ZZBEAR",23,14,2,1,3,"4.9"
"10916","jamesbspecter","https://www.metacritic.com/user/jamesbspecter",1,1,0,0,1,"0.0"
"10917","Ardyes","https://www.metacritic.com/user/Ardyes",1,1,0,0,1,"0.0"
"10918","FckDebra","https://www.metacritic.com/user/FckDebra",0,0,0,0,0,"0.0"
"10919","AmaDeuz","https://www.metacritic.com/user/AmaDeuz",1,1,0,0,1,"0.0"
"10920","KnightimeX","https://www.metacritic.com/user/KnightimeX",11,9,3,1,4,"6.2"
"10989","hassanalialhazm","https://www.metacritic.com/user/hassanalialhazm",1,1,0,0,1,"0.0"
"10990","ZMbrack115","https://www.metacritic.com/user/ZMbrack115",1,1,0,0,1,"0.0"
"10991","GamerZero","https://www.metacritic.com/user/GamerZero",18,16,3,1,10,"3.5"
"10992","Eliasdante","https://www.metacritic.com/user/Eliasdante",1,1,0,0,1,"0.0"
"10993","Redchill73","https://www.metacritic.com/user/Redchill73",1,1,1,0,0,"0.0"
"10994","yessir23","https://www.metacritic.com/user/yessir23",1,1,0,0,1,"0.0"
"10995","Serzhmorsik","https://www.metacritic.com/user/Serzhmorsik",1,1,0,0,1,"0.0"
"10996","Red_Aether115","https://www.metacritic.com/user/Red_Aether115",1,1,0,0,1,"0.0"
"10997","mustafaa","https://www.metacritic.com/user/mustafaa",2,1,0,0,1,"0.0"
"10998","andremon2020","https://www.metacritic.com/user/andremon2020",1,1,0,0,1,"0.0"
"10999","DefaltWorld","https://www.metacritic.com/user/DefaltWorld",44,42,33,3,5,"8.3"
"11000","FoxieUchiwa","https://www.metacritic.com/user/FoxieUchiwa",1,1,0,0,1,"0.0"
"11001","jorobadura","https://www.metacritic.com/user/jorobadura",95,10,8,0,2,"7.2"
"11002","oxygen2","https://www.metacritic.com/user/oxygen2",1,1,0,0,1,"0.0"
"11003","amrCell","https://www.metacritic.com/user/amrCell",1,1,0,0,1,"0.0"
"11004","Camiilojavy","https://www.metacritic.com/user/Camiilojavy",1,1,0,0,1,"0.0"
"11005","Axmch","https://www.metacritic.com/user/Axmch",1,1,0,0,1,"0.0"
"11006","Foash","https://www.metacritic.com/user/Foash",3,3,2,0,1,"0.0"
"11007","XSEDOWi","https://www.metacritic.com/user/XSEDOWi",2,1,0,0,1,"0.0"
"11008","GYannick","https://www.metacritic.com/user/GYannick",1,1,0,0,1,"0.0"
"11009","jimmyd89","https://www.metacritic.com/user/jimmyd89",1,1,0,0,1,"0.0"
"11010","Saintmilo","https://www.metacritic.com/user/Saintmilo",1,1,0,0,1,"0.0"
"11011","opllama","https://www.metacritic.com/user/opllama",1,1,0,1,0,"0.0"
"11012","RainXH11","https://www.metacritic.com/user/RainXH11",16,16,5,1,8,"4.2"
"11013","Spz114","https://www.metacritic.com/user/Spz114",1,1,0,0,1,"0.0"
"11014","Nawaf050","https://www.metacritic.com/user/Nawaf050",2,2,1,0,1,"0.0"
"11015","scrottts","https://www.metacritic.com/user/scrottts",1,1,0,0,1,"0.0"
"11016","unaware","https://www.metacritic.com/user/unaware",1,1,0,0,1,"0.0"
"11017","hahageneral","https://www.metacritic.com/user/hahageneral",1,1,0,0,1,"0.0"
"11018","Terry4","https://www.metacritic.com/user/Terry4",1,1,0,0,1,"0.0"
"11019","Schulze25","https://www.metacritic.com/user/Schulze25",1,1,0,0,1,"0.0"
"11020","Hansonite","https://www.metacritic.com/user/Hansonite",1,1,0,0,1,"0.0"
"11021","amber_lampz","https://www.metacritic.com/user/amber_lampz",1,1,0,0,1,"0.0"
"11022","omar0930","https://www.metacritic.com/user/omar0930",1,1,0,0,1,"0.0"
"11023","Tridentam","https://www.metacritic.com/user/Tridentam",2,2,0,0,2,"0.0"
"11024","jihoon","https://www.metacritic.com/user/jihoon",1,1,0,0,1,"0.0"
"11025","Alejomadariaga","https://www.metacritic.com/user/Alejomadariaga",1,1,0,0,1,"0.0"
"11026","Epro","https://www.metacritic.com/user/Epro",1,1,0,0,1,"0.0"
"11027","Evatar","https://www.metacritic.com/user/Evatar",1,1,0,0,1,"0.0"
"11028","Lawhead","https://www.metacritic.com/user/Lawhead",1,1,0,0,1,"0.0"
"11029","trash1detected","https://www.metacritic.com/user/trash1detected",1,1,0,0,1,"0.0"
"11030","Bsolomon","https://www.metacritic.com/user/Bsolomon",1,1,0,0,1,"0.0"
"11031","Liam0o","https://www.metacritic.com/user/Liam0o",1,1,0,1,0,"0.0"
"11032","Sultan7amed","https://www.metacritic.com/user/Sultan7amed",1,1,0,0,1,"0.0"
